customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
R_3Gf6woMCZ2534lI,328,9,154.2,2,2,2,6,At Risk
R_3Gf7YI2H2CvFjQS,511,25,711.36,1,3,4,8,Loyal
R_3GfYuThn4GzHiWO,333,13,209.62,2,2,2,6,At Risk
R_3GiFHVWzYKHT1F5,145,38,753.93,4,4,4,12,Champions
R_3GiSNq0yPsXSvhf,128,35,637.38,4,4,3,11,Champions
R_3GiUgBX63FWdGAk,1263,1,749.99,1,1,4,6,At Risk
R_3GiWheWDtygg0V2,229,126,2070.4,3,4,4,11,Champions
R_3GkRzSOymoHHYrf,321,15,506.71999999999997,2,3,3,8,Loyal
R_3GkT1UsAPrEwdXE,329,19,527.49,2,3,3,8,Loyal
R_3GkoSjGfb27dcFl,205,13,213.95,3,2,2,7,Loyal
R_3GlmpDF7aCOi9wA,1035,11,368.27,1,2,3,6,At Risk
R_3GoVgnf4Ih55nVX,165,20,475.35,4,3,3,10,Champions
R_3GqD1hXu6eSqH31,217,31,975.92,3,4,4,11,Champions
R_3GqfePl8gH1VWP1,142,87,1863.18,4,4,4,12,Champions
R_3Gr02vFv0h79T4p,130,17,256.06,4,3,2,9,Loyal
R_3GrjtiJ9M19hViM,162,21,667.95,4,3,4,11,Champions
R_3Gvq8BkHNwpHB6L,204,7,104.99000000000001,3,2,1,6,At Risk
R_3Gvz2XC7yM8Jb83,315,30,470.38,2,4,3,9,Loyal
R_3GwCCWUgtO6KqAH,216,70,1244.98,3,4,4,11,Champions
R_3Gwv5NOXlLi4HIo,288,17,328.1,2,3,3,8,Loyal
R_3Gx4NtSW5BDHYaM,248,9,203.89000000000001,3,2,2,7,Loyal
R_3GxJF4SnLPfejD5,130,12,341.15999999999997,4,2,3,9,Loyal
R_3GxP6iC8HXilAFv,823,1,10.99,1,1,1,3,Lapsed
R_3Gyd3TBsiJSqbq9,313,27,845.69,2,3,4,9,Loyal
R_3HAe8cULrdkI2kW,225,5,46.83,3,1,1,5,At Risk
R_3HAk4tN4hE1Arcm,122,29,830.3199999999999,4,4,4,12,Champions
R_3HBIuVQpkDtIfQl,140,2,54.480000000000004,4,1,1,6,At Risk
R_3HBSzChLJ0THGv0,268,48,1309.11,2,4,4,10,Champions
R_3HCGBIUl9rPEwFq,513,5,72.36,1,1,1,3,Lapsed
R_3HIaDXXmCJjh0cd,134,34,489.5,4,4,3,11,Champions
R_3HLDYzLgNc7CV2x,270,10,144.64,2,2,2,6,At Risk
R_3HLKIA2u3ZnY9lM,135,66,1459.03,4,4,4,12,Champions
R_3HLZ94fSYlErqm4,1282,3,105.28999999999999,1,1,1,3,Lapsed
R_3HMQvvSjHuYx9Zp,644,3,202.48000000000002,1,1,2,4,Lapsed
R_3HNOpheZEt8babI,430,8,160.96,1,2,2,5,At Risk
R_3HOBBoXFv9dlgeK,534,10,187.43,1,2,2,5,At Risk
R_3HOJvi26PAJuJZK,183,4,23.47,4,1,1,6,At Risk
R_3HRFZL1JSj3MxJu,302,6,80.12,2,2,1,5,At Risk
R_3HS9VTIlBMhL0Sd,213,13,292.95,3,2,2,7,Loyal
R_3HSpUGQNrkvaCK7,729,1,6.6,1,1,1,3,Lapsed
R_3HTY4DHoMm8pvu8,265,97,1993.4299999999998,2,4,4,10,Champions
R_3HUIONMYrlnunP2,268,2,99.97999999999999,2,1,1,4,Lapsed
R_3HUOVBSzChkQaNg,113,9,144.84,4,2,2,8,Loyal
R_3HUrUBODoLAVIdf,1306,2,39.98,1,1,1,3,Lapsed
R_3HYTI2GoQycZ7pm,316,16,465.7,2,3,3,8,Loyal
R_3HZG1H0F4Gj7CvH,295,14,207.51,2,3,2,7,Loyal
R_3HZXXVV3o9YAbej,218,19,506.56,3,3,3,9,Loyal
R_3HgZOjGq4Ny969k,135,21,296.25,4,3,2,9,Loyal
R_3Hhlv3A6Jj4ne7z,283,14,233.42000000000002,2,3,2,7,Loyal
R_3HhqYe5EEdoWMYK,266,39,895.0600000000001,2,4,4,10,Champions
R_3HiRrH77MQBmCfY,763,13,410.12,1,2,3,6,At Risk
R_3HigTq4itishziE,209,83,1114.64,3,4,4,11,Champions
R_3HizCKpeuB5PkKD,271,18,321.58,2,3,3,8,Loyal
R_3HjAciQyd2Gc4Gi,907,1,11.99,1,1,1,3,Lapsed
R_3HjDQfY6FOS3MIo,292,34,852.7,2,4,4,10,Champions
R_3HjNQCp49uYkfcR,283,20,620.41,2,3,3,8,Loyal
R_3Hjj9FarH3Iga6k,357,19,420.22,2,3,3,8,Loyal
R_3Hklums6AcOIz3o,721,4,43.53,1,1,1,3,Lapsed
R_3HnsALZBCxyoK8h,567,12,410.53999999999996,1,2,3,6,At Risk
R_3HodEyIPSqvm8b2,191,21,456.34000000000003,4,3,3,10,Champions
R_3Hphzg7zu04Hgy1,222,53,1135.59,3,4,4,11,Champions
R_3HpkApMzQY1TOOo,631,1,11.99,1,1,1,3,Lapsed
R_3HprJyyTGIR9uvR,126,5,84.16,4,1,1,6,At Risk
R_3HuZlW70nQmMmfp,568,2,48.94,1,1,1,3,Lapsed
R_3Hul1w7TompJtds,152,12,586.28,4,2,3,9,Loyal
R_3HvPXLfubbb9a6G,151,36,1290.83,4,4,4,12,Champions
R_3HwyBgrbG8FttC8,474,7,79.31,1,2,1,4,Lapsed
R_3HzRfw5sNEvrFRf,124,61,956.53,4,4,4,12,Champions
R_3HzhKIwCcybjVbM,162,24,443.75,4,3,3,10,Champions
R_3I055DYANjeNW0Q,163,13,431.77,4,2,3,9,Loyal
R_3I0K5JAKywca6PU,201,38,1323.82,3,4,4,11,Champions
R_3I0sWpLFEyMMVOV,197,17,235.82,3,3,2,8,Loyal
R_3I5nChwlGKbzV2A,253,39,560.05,2,4,3,9,Loyal
R_3I9Pu8iauEcOx9A,593,6,93.35000000000001,1,2,1,4,Lapsed
R_3I9lfJCbLgXX1Kx,251,1,10.27,3,1,1,5,At Risk
R_3I9nHVMo3pyWm6J,221,15,383.96,3,3,3,9,Loyal
R_3IDsfmJTCTANGJr,201,25,520.65,3,3,3,9,Loyal
R_3IPI3HQKPpZiAuc,406,20,503.33,1,3,3,7,Loyal
R_3IPMrsaowKJJ58Z,217,8,135.63,3,2,2,7,Loyal
R_3IQ5XO6JT3wgVgw,1159,1,6.99,1,1,1,3,Lapsed
R_3IQQB0Dtvv9riqZ,217,40,599.45,3,4,3,10,Champions
R_3IQaxjhPOxaFJ3O,238,6,139.62,3,2,2,7,Loyal
R_3IQdgPlakBMLdO8,772,2,12.850000000000001,1,1,1,3,Lapsed
R_3IRgQLwyTZQakZC,532,4,92.33,1,1,1,3,Lapsed
R_3IRiT8PbSGOvVXS,319,6,357.53,2,2,3,7,Loyal
R_3ISSnemD96u33dk,217,47,1095.16,3,4,4,11,Champions
R_3ISm7yGTA6uH07J,511,8,168.01,1,2,2,5,At Risk
R_3IVPvJMvcpVLLvi,335,44,627.79,2,4,3,9,Loyal
R_3IZdWkH8qGnmONy,190,9,112.45,4,2,1,7,Loyal
R_3IaGUIs83jpQZU4,140,11,230.67,4,2,2,8,Loyal
R_3IaWiqm9a2BnlIF,1080,19,453.72,1,3,3,7,Loyal
R_3IaZTnB1Gr2Jd8y,575,1,25.99,1,1,1,3,Lapsed
R_3IaddE3q66Zxn9K,584,2,33.89,1,1,1,3,Lapsed
R_3Ib0CpTLQzDVjiC,159,21,386.5,4,3,3,10,Champions
R_3IcW0cCdlMnkeZO,479,23,887.88,1,3,4,8,Loyal
R_3IcaxjmR6Rttxu2,1480,4,56.260000000000005,1,1,1,3,Lapsed
R_3IsVeutDyfOL4I1,204,88,1235.7,3,4,4,11,Champions
R_3J1MGyDr8hZp1sc,198,4,78.96,3,1,1,5,At Risk
R_3J4ALTpmi7dKg9w,233,23,663.38,3,3,4,10,Champions
R_3J7ZDjIatQBwT2X,191,3,62.980000000000004,4,1,1,6,At Risk
R_3J8AqRUvn6mrFaY,791,4,108.69,1,1,1,3,Lapsed
R_3J8UIMbwljBx6df,115,54,1379.24,4,4,4,12,Champions
R_3J8UJcgwnW51IvN,197,8,181.82999999999998,3,2,2,7,Loyal
R_3J8fmsKlTE846m6,289,21,1463.29,2,3,4,9,Loyal
R_3JCb5kJ47zXT5Er,369,13,271.05,2,2,2,6,At Risk
R_3JErJ9sCmGtlJ5a,819,7,443.29,1,2,3,6,At Risk
R_3JF2ybHtRoivZJX,429,27,539.3,1,3,3,7,Loyal
R_3JFAj4jTW4qftb2,156,28,1092.48,4,4,4,12,Champions
R_3JIBjVcP4lFnfyw,579,6,173.41,1,2,2,5,At Risk
R_3JIXNlHP57fpa2R,493,8,106.41,1,2,1,4,Lapsed
R_3JJfhp7Z7vUO8K2,139,35,769.61,4,4,4,12,Champions
R_3JJjfKRNxZz1JWa,221,9,259.48,3,2,2,7,Loyal
R_3JK3aP5uRxffXiy,122,28,534.14,4,4,3,11,Champions
R_3JLAhdJnyyhPjVz,164,10,134.7,4,2,2,8,Loyal
R_3JLyTBgWGl9Cl4Y,272,26,412.79,2,3,3,8,Loyal
R_3JeCQU6faeEMOg5,203,30,587.46,3,4,3,10,Champions
R_3JeIGQh3DalGv3u,690,4,70.47,1,1,1,3,Lapsed
R_3JeYrscDZ1kBO3a,686,2,14.620000000000001,1,1,1,3,Lapsed
R_3Jf3gqwVuaLfVPJ,891,5,57.35,1,1,1,3,Lapsed
R_3JfIbMgXAkPG3j8,210,4,77.47,3,1,1,5,At Risk
R_3JgTD4MtLbi3fNJ,315,15,432.93,2,3,3,8,Loyal
R_3JgbbnNzNJBaMtM,652,5,149.17999999999998,1,1,2,4,Lapsed
R_3JjRmgOh3ZydDiW,169,26,345.0,4,3,3,10,Champions
R_3Jklf2dJGUb6Q1l,330,17,296.21999999999997,2,3,2,7,Loyal
R_3Jl5q6tZJctgL8B,210,51,719.28,3,4,4,11,Champions
R_3JnjKsPAuFGDhrx,164,26,642.53,4,3,3,10,Champions
R_3JnqCjV41SYD6I4,336,22,341.40999999999997,2,3,3,8,Loyal
R_3Jq0a5Bn6y6pYKy,239,53,1748.03,3,4,4,11,Champions
R_3JqPfcG88XblHuE,383,16,271.96,2,3,2,7,Loyal
R_3Jx8193TYiav93D,266,18,1265.27,2,3,4,9,Loyal
R_3JxER5vDQfktCDo,123,14,505.34,4,3,3,10,Champions
R_3Jxiicg67etW2yt,211,110,2134.13,3,4,4,11,Champions
R_3KBI2HIkwSKHEOT,198,24,516.16,3,3,3,9,Loyal
R_3KBKPnSEuQx00up,209,11,204.4,3,2,2,7,Loyal
R_3KBMM6Vf5T55MvH,125,10,668.54,4,2,4,10,Champions
R_3KCUnPI9FEz7vTo,158,34,934.24,4,4,4,12,Champions
R_3KCo0LEpRwKOMBe,271,13,181.92,2,2,2,6,At Risk
R_3KDgmMJzGS0doff,377,10,674.03,2,2,4,8,Loyal
R_3KE0mQaK5xihhMb,487,14,234.92,1,3,2,6,At Risk
R_3KE1wJQwNJHPIic,372,7,192.10999999999999,2,2,2,6,At Risk
R_3KGYehNgy0pjaWk,244,23,250.0,3,3,2,8,Loyal
R_3KHiP9QpzA2COVL,160,15,634.02,4,3,3,10,Champions
R_3KI0Q5yJYxm1woD,211,42,1673.25,3,4,4,11,Champions
R_3KI0m2aJJXPqdBf,187,20,1078.77,4,3,4,11,Champions
R_3KJhATrOMBcp80T,585,3,35.47,1,1,1,3,Lapsed
R_3KNPTA6hmTHL69G,538,3,51.36,1,1,1,3,Lapsed
R_3KO24XmGqUIwMZH,248,72,1652.1200000000001,3,4,4,11,Champions
R_3KO5gn8V90pKQAC,604,2,58.480000000000004,1,1,1,3,Lapsed
R_3KOQ7I1jGHLv7pH,231,24,772.28,3,3,4,10,Champions
R_3KOaPXDeFmf2mNp,331,8,147.39,2,2,2,6,At Risk
R_3KUPxp6T7nvXjXB,317,66,750.99,2,4,4,10,Champions
R_3KVHlmqswMMbV4L,243,5,79.31,3,1,1,5,At Risk
R_3KVhCsLDEdjEmeY,155,13,269.73,4,2,2,8,Loyal
R_3Kp8Seg75oN0gPs,546,7,146.99,1,2,2,5,At Risk
R_3KpaTa6zCZitiZG,136,42,754.01,4,4,4,12,Champions
R_3Kqq6OvbAB9KhtU,572,13,622.73,1,2,3,6,At Risk
R_3KrchKzF2f9xKLv,504,20,393.12,1,3,3,7,Loyal
R_3Krt2nhd2oxJXSf,502,13,553.42,1,2,3,6,At Risk
R_3KuqO8GUtlOddwF,124,5,86.69,4,1,1,6,At Risk
R_3KusWaiYxWt3Lwg,1089,1,14.08,1,1,1,3,Lapsed
R_3KuwzsKChFNwven,1027,2,7.94,1,1,1,3,Lapsed
R_3Kv8PUwM5KE3ZA2,142,32,927.92,4,4,4,12,Champions
R_3KvIcJtgV3HbmOE,278,6,59.56,2,2,1,5,At Risk
R_3KvgBFUDLrixRfk,472,8,209.61,1,2,2,5,At Risk
R_3Kvy0jttvObgMi8,923,2,78.08,1,1,1,3,Lapsed
R_3KxaCMXQTDz1Z7P,145,47,1804.28,4,4,4,12,Champions
R_3KxdwpyxRTWWDqb,277,12,213.05,2,2,2,6,At Risk
R_3L20DbmNPSMtKUd,194,67,1865.05,4,4,4,12,Champions
R_3L51Lbe8dT8TJHD,162,16,171.5,4,3,2,9,Loyal
R_3L590ZURhTVpq3v,273,2,43.36,2,1,1,4,Lapsed
R_3L5PlZC0jvJDclX,245,12,434.32,3,2,3,8,Loyal
R_3L5tSFlgKbeAW9k,137,9,85.23,4,2,1,7,Loyal
R_3L7NpSc9nqAFvjF,292,8,225.05999999999997,2,2,2,6,At Risk
R_3L89g4OAN8obu49,143,17,642.08,4,3,3,10,Champions
R_3L8dgu12mdk2UVH,448,27,434.17,1,3,3,7,Loyal
R_3LXRVZSdJiqH63S,141,82,2062.37,4,4,4,12,Champions
R_3LXVoWGKUJLH4Xa,489,2,20.43,1,1,1,3,Lapsed
R_3LY0OeNnzzdug55,278,11,231.71,2,2,2,6,At Risk
R_3LYdNmkHeiaf2h0,273,43,511.51,2,4,3,9,Loyal
R_3LYigP3gsPQZ2Aw,325,17,322.18,2,3,3,8,Loyal
R_3LigPLmiinkglRk,231,56,728.99,3,4,4,11,Champions
R_3M0euO2kPnoHrdt,170,70,1470.57,4,4,4,12,Champions
R_3M39OCZGobXG2AN,220,60,1257.98,3,4,4,11,Champions
R_3M3RSZ7wNRSaxNx,130,73,1296.49,4,4,4,12,Champions
R_3M3vVQ0TvPk2NfE,1134,1,17.99,1,1,1,3,Lapsed
R_3M4EntiuPSB1ZJO,283,15,371.63,2,3,3,8,Loyal
R_3M4YVVr46eJlCd1,336,6,72.0,2,2,1,5,At Risk
R_3M5v5C89FyCc5mO,1029,1,11.99,1,1,1,3,Lapsed
R_3M6dV8ZdvbVQTsX,246,22,900.97,3,3,4,10,Champions
R_3MA7OanWP50BYeJ,673,4,175.44,1,1,2,4,Lapsed
R_3MAlXxqFmMmVbCy,149,4,36.16,4,1,1,6,At Risk
R_3MDuxAwvPypEk9z,225,6,122.66,3,2,2,7,Loyal
R_3MECZcMuape9CCg,387,7,106.30000000000001,2,2,1,5,At Risk
R_3MF28eq3M9qFahB,449,3,71.81,1,1,1,3,Lapsed
R_3MFOfZwEqDUt7T9,253,2,89.98,2,1,1,4,Lapsed
R_3MGMxuOXMpm6Aje,202,10,246.14000000000001,3,2,2,7,Loyal
R_3MGNtEcAhhmZgxr,855,5,95.61,1,1,1,3,Lapsed
R_3MJrG4eo3Iyv7S6,285,13,291.67,2,2,2,6,At Risk
R_3MMW2ivCFCtjHIe,123,37,697.15,4,4,4,12,Champions
R_3MMx9KvloslYL6E,735,3,100.0,1,1,1,3,Lapsed
R_3MQoiwi214yiPNN,211,12,315.54,3,2,3,8,Loyal
R_3MRUV38aFVNctgw,403,2,41.1,1,1,1,3,Lapsed
R_3Mb2VWjanQnEhx5,238,8,268.12,3,2,2,7,Loyal
R_3Mc9nZhk6fg7b8z,161,41,788.53,4,4,4,12,Champions
R_3Mflr1c778ZI5bw,295,13,227.65,2,2,2,6,At Risk
R_3MgMcC1lF0RiuW6,289,4,63.849999999999994,2,1,1,4,Lapsed
R_3MgSphhiCDCqZgD,121,29,470.69,4,4,3,11,Champions
R_3Mh6QfuokUtxiYf,431,10,259.81,1,2,2,5,At Risk
R_3MhBAq6V6XHU9ln,117,90,1436.73,4,4,4,12,Champions
R_3Mhd5FT6kDDUWzX,343,3,163.01,2,1,2,5,At Risk
R_3MiitRUPo2lzgV0,459,2,37.72,1,1,1,3,Lapsed
R_3MlHi1BP6irqitk,1681,1,9.15,1,1,1,3,Lapsed
R_3MlJxsiMykJn0pX,539,2,32.94,1,1,1,3,Lapsed
R_3Mli97JX0WeLIos,151,38,547.36,4,4,3,11,Champions
R_3MnSLQdJkly3wfg,163,58,1223.37,4,4,4,12,Champions
R_3Mnb6UZSBrLHZkg,131,2,76.98,4,1,1,6,At Risk
R_3MncA46G8CO8juo,342,26,756.75,2,3,4,9,Loyal
R_3MoLbjSVY538tYJ,196,6,117.8,4,2,1,7,Loyal
R_3MrDvkVo2mw8DQs,241,2,72.28,3,1,1,5,At Risk
R_3MsBFFMO0AQslDO,218,10,376.91999999999996,3,2,3,8,Loyal
R_3MsVnVTECl4iNiV,554,3,52.94,1,1,1,3,Lapsed
R_3MsY6hQO6rNgjhW,188,8,170.79,4,2,2,8,Loyal
R_3MsYhJbREPDB9fd,259,29,1002.51,2,4,4,10,Champions
R_3MtDVQQzrp3Cm8d,196,8,126.97,4,2,2,8,Loyal
R_3MtYWGuKtrJSCBg,395,7,76.59,2,2,1,5,At Risk
R_3MyEdXOZ8P75S1V,107,29,715.36,4,4,4,12,Champions
R_3MygNZcPQ2LYh56,114,26,456.87,4,3,3,10,Champions
R_3MzDO7u2oOPlJtF,238,47,841.5,3,4,4,11,Champions
R_3NCfhSJSgGWexUL,205,36,1099.86,3,4,4,11,Champions
R_3NDlfiCWFd7C5Ej,128,9,170.88,4,2,2,8,Loyal
R_3NDry1LyvCgVPFI,227,60,1532.15,3,4,4,11,Champions
R_3NE7ETo2UoCbnsE,109,17,413.53,4,3,3,10,Champions
R_3NECgPvrf1FM870,784,3,47.980000000000004,1,1,1,3,Lapsed
R_3NEx511sPB1RbrL,395,7,129.51,2,2,2,6,At Risk
R_3NF1wxrM0u9luVb,206,31,293.5,3,4,2,9,Loyal
R_3NFfURTsheBe5et,328,45,776.66,2,4,4,10,Champions
R_3NFhCSnuJa54Jn3,158,26,513.63,4,3,3,10,Champions
R_3NFoQj51yPZZy6Y,221,24,389.81,3,3,3,9,Loyal
R_3NHPsnCWAEa4CFk,219,17,440.32,3,3,3,9,Loyal
R_3NHVyd3vxnAxSbx,593,5,78.94,1,1,1,3,Lapsed
R_3NIZbBKQxSWert1,234,9,493.49,3,2,3,8,Loyal
R_3NJWgs2w8GaQvxX,161,11,252.19,4,2,2,8,Loyal
R_3NO5X4vYETLCQOg,199,57,864.66,3,4,4,11,Champions
R_3NPnW7ko8nPUh0O,250,44,598.07,3,4,3,10,Champions
R_3NQyjCbeWDx3POa,247,26,505.68,3,3,3,9,Loyal
R_3NWDia9tPm7KZOe,221,10,223.76,3,2,2,7,Loyal
R_3NX1XMFeTwLlCt1,241,30,898.13,3,4,4,11,Champions
R_3NXvTARqhWKWlg8,222,9,391.95,3,2,3,8,Loyal
R_3NvOQj8doNIWHlc,209,19,835.6,3,3,4,10,Champions
R_3NwT1ZQQBtYqBaM,337,7,291.14,2,2,2,6,At Risk
R_3NwUrzA3eAsS3xO,190,66,1755.51,4,4,4,12,Champions
R_3NwjInmUfwSYtmv,387,5,116.4,2,1,1,4,Lapsed
R_3NxQLbGnG7D6JNk,213,9,144.54,3,2,2,7,Loyal
R_3Ny7LIDPzlosF9p,228,13,389.93,3,2,3,8,Loyal
R_3O1Xa8BQE2mdyzX,345,16,502.72,2,3,3,8,Loyal
R_3O1ZQiLS4l3O9uu,627,19,531.34,1,3,3,7,Loyal
R_3O1i61TeOWPvr69,233,9,146.27,3,2,2,7,Loyal
R_3O2Hrt1JCQeiPEN,229,53,1153.88,3,4,4,11,Champions
R_3O3q0hfoQEIpPpf,1493,2,26.98,1,1,1,3,Lapsed
R_3O6Op6leKJ2UbDv,218,14,1313.05,3,3,4,10,Champions
R_3O7heagIMZY2HnD,437,18,418.0,1,3,3,7,Loyal
R_3O7wBifBfe9F5J6,513,11,211.65,1,2,2,5,At Risk
R_3O8mzYfcgX5JIsm,1445,1,21.99,1,1,1,3,Lapsed
R_3O9aPnM7ixjsbYK,171,41,710.77,4,4,4,12,Champions
R_3O9chQITD8LhmdS,662,12,223.85999999999999,1,2,2,5,At Risk
R_3OTpmi8zOmmFI65,373,4,43.800000000000004,2,1,1,4,Lapsed
R_3OcPFnYHBC8wrZe,470,10,176.23,1,2,2,5,At Risk
R_3OcdDAmMMZQ0LEr,321,17,512.1,2,3,3,8,Loyal
R_3OdXDDGsG2bvbXb,187,16,539.75,4,3,3,10,Champions
R_3OfwQrDNFhWjGWG,132,49,956.33,4,4,4,12,Champions
R_3OfzFpZ2ea8383J,210,20,449.99,3,3,3,9,Loyal
R_3OiAK9V155cWEsy,156,50,2644.02,4,4,4,12,Champions
R_3OiFi32OvQqXq3h,143,19,358.9,4,3,3,10,Champions
R_3OjDexwqOJReNX2,125,4,39.99,4,1,1,6,At Risk
R_3Ok7Sn9UrFsxiKB,1153,3,20.94,1,1,1,3,Lapsed
R_3OkQef19KXJJE3U,222,7,177.93,3,2,2,7,Loyal
R_3OluT425fgz9KxA,257,11,232.31,2,2,2,6,At Risk
R_3OpMNVHA76ZfPbH,431,1,25.0,1,1,1,3,Lapsed
R_3OqMW6YSX0vIdbq,301,4,49.45,2,1,1,4,Lapsed
R_3Or9OOyX38WzqCd,282,30,435.33,2,4,3,9,Loyal
R_3OrHZ2GIMr1BroB,256,5,112.21000000000001,2,1,1,4,Lapsed
R_3P4QthjwwxEaV1m,191,19,374.23,4,3,3,10,Champions
R_3P4w0wUKMuoJhEl,202,41,771.12,3,4,4,11,Champions
R_3P64vrsfQNNW02E,301,7,191.97,2,2,2,6,At Risk
R_3P7bSerJKnIPUIp,775,3,98.97,1,1,1,3,Lapsed
R_3P7fBiZBOX87ruQ,209,4,114.97999999999999,3,1,1,5,At Risk
R_3PAyJj7mQvMzMco,140,64,1541.09,4,4,4,12,Champions
R_3PBHIKT3ZQWembf,361,7,221.59,2,2,2,6,At Risk
R_3PEU95PbgCXrIQl,229,12,283.35,3,2,2,7,Loyal
R_3PF5obiVCGW1AU1,196,49,1567.97,4,4,4,12,Champions
R_3PF8C28rLFFVyyb,332,5,66.44,2,1,1,4,Lapsed
R_3PKSsK5msA6hRyC,355,30,1875.5300000000002,2,4,4,10,Champions
R_3PLEje61kydYTV7,1516,3,121.97,1,1,2,4,Lapsed
R_3PMme3aDBxAtPij,233,4,29.96,3,1,1,5,At Risk
R_3PNNUrowNtmDaYu,812,2,68.87,1,1,1,3,Lapsed
R_3PRLxszObeZONhd,210,27,945.17,3,3,4,10,Champions
R_3PTW4l8uG9RR8ea,472,7,178.01,1,2,2,5,At Risk
R_3PTYPbg6N9x8PBX,199,119,1849.12,3,4,4,11,Champions
R_3PUi8o2if0JqKfl,184,54,1272.03,4,4,4,12,Champions
R_3PXLeBBgsH03ko7,407,4,41.03,1,1,1,3,Lapsed
R_3PZvezr4ITRkiKV,426,62,295.97,1,4,2,7,Loyal
R_3PaGuwKhYPfHa15,519,14,285.43,1,3,2,6,At Risk
R_3Pb3ZhTNEh2L1XI,301,40,1448.71,2,4,4,10,Champions
R_3PbL63xQilAzpWi,196,39,854.58,4,4,4,12,Champions
R_3PbeXxPL2sI5M5W,837,2,18.98,1,1,1,3,Lapsed
R_3Pc1ZZfNy58AvgE,266,14,313.68,2,3,3,8,Loyal
R_3Pc8OyfEgCHZvBs,219,10,233.13,3,2,2,7,Loyal
R_3PcameSHVD10BZP,145,64,1105.93,4,4,4,12,Champions
R_3PgBY8bRPaorErD,996,1,5.99,1,1,1,3,Lapsed
R_3PgEykaYjWwXhvV,1623,1,10.89,1,1,1,3,Lapsed
R_3PhnspUx4Gzavga,266,5,163.0,2,1,2,5,At Risk
R_3PjFyt09qv3vl63,131,3,28.17,4,1,1,6,At Risk
R_3PjHFe8fwwlXvCE,218,47,2554.98,3,4,4,11,Champions
R_3PjlivvZHpECDkS,150,22,581.43,4,3,3,10,Champions
R_3PjyJN1fC2KkEQw,408,7,158.07999999999998,1,2,2,5,At Risk
R_3Pp1HTLxoglta9u,698,6,110.78,1,2,1,4,Lapsed
R_3Pp1NX5epN3lIb4,198,42,838.11,3,4,4,11,Champions
R_3Ppgn2Z68y4nPzB,1233,3,174.97,1,1,2,4,Lapsed
R_3PsF7MAkW3WdDqF,218,35,620.25,3,4,3,10,Champions
R_3PsOKkJiS6c6skE,218,3,68.98,3,1,1,5,At Risk
R_3PsPF3COgBzQEMs,317,4,34.58,2,1,1,4,Lapsed
R_3PtxzLolCt3lmBm,282,13,347.69,2,2,3,7,Loyal
R_3PuErkwk0nhqeG4,164,22,705.94,4,3,4,11,Champions
R_3PvFbT0TE2uKxjr,366,14,258.34,2,3,2,7,Loyal
R_3PvPJTZyhNViSp4,157,9,309.35,4,2,3,9,Loyal
R_3Pwa112XZRRejbA,134,48,914.0600000000001,4,4,4,12,Champions
R_3PyGshEOTEw5XUj,208,48,975.3,3,4,4,11,Champions
R_3PyJEoMJ2wYxMeW,1895,1,5.71,1,1,1,3,Lapsed
R_3PzBYWWdOt4AHEK,233,101,1560.9099999999999,3,4,4,11,Champions
R_3PzCiEsEf0JkhEd,154,3,33.96,4,1,1,6,At Risk
R_3QE72T2NXn4ninT,135,34,1220.3,4,4,4,12,Champions
R_3QEHFc2h2w3ZoVk,118,8,117.82,4,2,1,7,Loyal
R_3QEQI1Ws1WOZwTk,1220,7,49.36,1,2,1,4,Lapsed
R_3QFXoOi1ashhfUS,337,3,53.43,2,1,1,4,Lapsed
R_3QGLgxsFPE90Rle,249,78,2488.16,3,4,4,11,Champions
R_3QGjg7fp1Kb6J6A,205,50,1148.6399999999999,3,4,4,11,Champions
R_3QJoJ7B0hhY5b35,288,36,550.58,2,4,3,9,Loyal
R_3QJyUqWqLp8B7Jw,202,43,868.34,3,4,4,11,Champions
R_3QKpKKG8iYUlGRz,348,17,391.35,2,3,3,8,Loyal
R_3QKrCMtmbxM5bhm,568,4,63.61,1,1,1,3,Lapsed
R_3QLCg8ss7L5Yazo,218,14,196.65,3,3,2,8,Loyal
R_3QMJ85k3FUwH8Xv,843,2,33.31,1,1,1,3,Lapsed
R_3QMeET2qpZdRe85,188,14,481.94,4,3,3,10,Champions
R_3QPk8nnI1s8wilh,198,25,551.56,3,3,3,9,Loyal
R_3QQNjQSqHgdtjNM,260,29,597.58,2,4,3,9,Loyal
R_3QQSKbtqf6jNcek,205,6,176.57,3,2,2,7,Loyal
R_3QVFRYnb5ltd95Y,364,7,128.84,2,2,2,6,At Risk
R_3QWPI81N7eJPgeK,221,21,430.23,3,3,3,9,Loyal
R_3QWVkEj4wPKl2hF,202,4,50.519999999999996,3,1,1,5,At Risk
R_3QXUWuTn4OdbNmh,388,14,634.78,2,3,3,8,Loyal
R_3QXj38STJr5Fpbk,307,5,46.62,2,1,1,4,Lapsed
R_3QtdtxnX6fJnkNr,159,18,385.84,4,3,3,10,Champions
R_3R1KauXYVqtTkec,452,30,536.6899999999999,1,4,3,8,Loyal
R_3R1jXGy2EtHwAf6,135,30,1438.07,4,4,4,12,Champions
R_3R3FfvTaRKxigNl,133,68,2224.57,4,4,4,12,Champions
R_3R3JKxSlee1wkdv,319,8,254.04,2,2,2,6,At Risk
R_3R3MnQy3Wxjbybo,357,32,985.75,2,4,4,10,Champions
